season,candidate,rps
2023/24,n0_fresh_v2,0.2640640860171536
2023/24,n0_fresh_v2,0.2037829345256137
2023/24,n0_fresh_v2,0.1649144428730735
2023/24,n0_fresh_v2,0.24426112763215183
2023/24,n0_fresh_v2,0.17028141462472182
2023/24,n0_fresh_v2,0.36088848910429416
2023/24,n0_fresh_v2,0.3774027289645027
2023/24,n0_fresh_v2,0.283224938280876
2023/24,n0_fresh_v2,0.15963490279386966
2023/24,n0_fresh_v2,0.14171217366631253
2023/24,n0_fresh_v2,0.18620100620890848
2023/24,n0_fresh_v2,0.27022098216953705
2023/24,n0_fresh_v2,0.14921298790536297
2023/24,n0_fresh_v2,0.12117168786643077
2023/24,n0_fresh_v2,0.3134493869426278
2023/24,n0_fresh_v2,0.16998448207888692
2023/24,n0_fresh_v2,0.0986244847405498
2023/24,n0_fresh_v2,0.22452026024888816
2023/24,n0_fresh_v2,0.3937781221355239
2023/24,n0_fresh_v2,0.15746827448069156
2023/24,n0_fresh_v2,0.04429929132713813
2023/24,n0_fresh_v2,0.14850855892541717
2023/24,n0_carry_v2,0.15191292714900956
2023/24,n0_carry_v2,0.375794635971162
2023/24,n0_carry_v2,0.01439186970580983
2023/24,n0_carry_v2,0.8413319409250088
2023/24,n0_carry_v2,0.7317965056238158
2023/24,n0_carry_v2,0.6996176911249415
2023/24,n0_carry_v2,0.6942547655223057
2023/24,n0_carry_v2,0.197465880753095
2023/24,n0_carry_v2,0.10049718025109715
2023/24,n0_carry_v2,0.13188106670969077
2023/24,n0_carry_v2,0.19121468463512153
2023/24,n0_carry_v2,0.23672516267956212
2023/24,n0_carry_v2,0.3125981474599018
2023/24,n0_carry_v2,0.2882334500768918
2023/24,n0_carry_v2,0.2632978624798207
2023/24,n0_carry_v2,0.14215419132862434
2023/24,n0_carry_v2,0.14904408728947344
2023/24,n0_carry_v2,0.06940594823809641
2023/24,n0_carry_v2,0.22466084445943596
2023/24,n0_carry_v2,0.3138334923998983
2023/24,n0_carry_v2,0.15386887279291458
2023/24,n0_carry_v2,0.08042304393845932
2023/24,n0_carry_v2,0.1454791613809389
2023/24,n0_carry_v2,0.26235596257698457
2023/24,n0_carry_v2,0.21483060370086102
2023/24,n0_carry_v2,0.16210954397373653
2023/24,n0_carry_v2,0.1815094877478128
2023/24,n0_carry_v2,0.1823526604513651
2023/24,n0_carry_v2,0.3736603691512699
2023/24,n0_carry_v2,0.27451833917580065
2023/24,n0_carry_v2,0.2860961522901273
2023/24,n0_carry_v2,0.18097646889290622
2023/24,n0_carry_v2,0.14274747033493168
2023/24,n0_carry_v2,0.10145546862801172
2023/24,n0_carry_v2,0.2763221198758089
