season,season_game,holdout_game,actual_result,actual_result_idx,p_home_v2,p_draw_v2,p_away_v2,p_home_book,p_draw_book,p_away_book,rps_v2,rps_book,d_book_v2,rps_paper,d_paper_v2,matched_season_game,date,home_team,away_team,home_goals,away_goals,AvgA,AvgCA,AvgCD,AvgCH,AvgD,AvgH,B365A,B365CA,B365CD,B365CH,B365D,B365H,BbAvA,BbAvD,BbAvH,PSA,PSCA,PSCD,PSCH,PSD,PSH,rps_v2_recomputed,rps_current_closing,p_home_pinnacle_open,p_draw_pinnacle_open,p_away_pinnacle_open,rps_pinnacle_open,p_home_bet365_open,p_draw_bet365_open,p_away_bet365_open,rps_bet365_open,p_home_market_avg_open,p_draw_market_avg_open,p_away_market_avg_open,rps_market_avg_open,p_home_betbrain_avg_open,p_draw_betbrain_avg_open,p_away_betbrain_avg_open,rps_betbrain_avg_open
2020/21,244,31,home_win,0,0.1919277834494379,0.2777355282557499,0.5303366882948123,0.3572668079486471,0.3040096440308363,0.3387235480205166,0.4671188550562236,0.2639197990740641,-0.2031990559821594,0.3435850497758109,-0.1235338052804126,244,2021-04-09,Bielefeld,Freiburg,1,0,2.55,2.77,3.2,2.69,3.2,2.94,2.45,2.75,3.2,2.6,3.3,2.87,,,,2.63,2.89,3.22,2.74,3.27,2.98,0.46711885505622364,0.2639197990740642,0.3284725060251088,0.2993419168057566,0.3721855771691347,0.2947356395084597,0.3288256227758007,0.28597864768683273,0.3851957295373665,0.29942539734805795,0.32555356074207065,0.29910233393177743,0.3753441053261521,0.2978805984153946,,,,
2020/21,245,32,home_win,0,0.4021570165253268,0.2783131874397638,0.3195297960349093,0.3794762159273115,0.2757883484767504,0.344735435595938,0.2297577617220045,0.2519461435777048,0.0221883818557003,0.2527278621966742,0.0229701004746697,248,2021-04-10,Ein Frankfurt,Wolfsburg,4,3,2.94,2.8,3.5,2.48,3.43,2.41,2.9,2.75,3.6,2.4,3.5,2.37,,,,3.01,2.84,3.55,2.58,3.48,2.49,0.22975776172200463,0.25194614357770484,0.3932734870414381,0.2813939605555118,0.3253325524030502,0.2369791655899697,0.40090054506675094,0.2714669405166285,0.32763251441662067,0.23313161070213662,0.39645540358312464,0.27855904450009633,0.3249855519167791,0.2349408444093312,,,,
2020/21,246,33,draw,1,0.518998162002016,0.2521920712633024,0.2288097667346817,0.5162019450530397,0.2615607710858565,0.2222372838611036,0.1608565007573251,0.1579269292072511,-0.0029295715500739,0.2007221126056047,0.0398656118482796,249,2021-04-10,Bayern Munich,Union Berlin,1,1,6.49,4.33,3.71,1.84,4.68,1.47,6.5,4.2,3.8,1.8,4.75,1.44,,,,6.79,4.39,3.73,1.89,4.71,1.5,0.1608565007573251,0.15792692920725113,0.6496103057226255,0.206882262968989,0.14350743130838559,0.22129396607088697,0.6558682952734998,0.19883165161975572,0.14530005310674457,0.2256376630888947,0.6490957000070523,0.20388262372016389,0.14702167627278379,0.22147030053085226,,,,
2020/21,243,30,draw,1,0.4144053169994527,0.3158012746370503,0.2697934083634971,0.368841927627668,0.2998254933169694,0.3313325790553627,0.1222601249769047,0.1229128227597859,0.0006526977828811,0.1444308742785716,0.0221707493016668,243,2021-04-04,Union Berlin,Hertha,1,1,2.93,2.9,3.2,2.56,3.22,2.51,2.87,2.87,3.25,2.45,3.3,2.4,,,,3.03,2.95,3.26,2.65,3.32,2.56,0.12226012497690476,0.12291282275978599,0.38226755232637677,0.29476052227576044,0.32297192539786285,0.12521967307840093,0.3900902014086247,0.283701964660818,0.32620783393055724,0.12929095807634372,0.37933987640273253,0.29569661173008027,0.3249635118671872,0.12475001293714796,,,,
2021/22,274,60,away_win,2,0.1589766098410472,0.2215988918348108,0.6194244983241417,0.0996469203609258,0.1530011769321302,0.7473519027069438,0.0850556374761918,0.0368802849016091,-0.0481753525745826,0.1714757090421855,0.0864200715659937,274,2022-04-23,Greuther Furth,Leverkusen,1,4,1.36,1.29,5.94,9.92,5.33,8.5,1.33,1.28,5.75,10.0,5.25,8.5,,,,1.37,1.3,6.35,9.75,5.39,8.94,0.08505563747619176,0.036880284901609085,0.10888294821339838,0.18059620724077577,0.7105208445458259,0.04782683892705175,0.1109874826147427,0.17969401947148816,0.7093184979137691,0.04840697847613264,0.11306146258683777,0.18030439624542607,0.706634141167736,0.04942321072533334,,,,
2021/22,281,67,away_win,2,0.3199439697401721,0.2784280833212376,0.4016279469385904,0.3066610655513141,0.2680133696188196,0.425325564829866,0.2302066288290134,0.2121458577815898,-0.0180607710474235,0.3566089534935176,0.1264023246645041,284,2022-04-30,Augsburg,FC Koln,1,4,2.51,2.28,3.54,3.11,3.44,2.82,2.6,2.3,3.4,3.1,3.25,2.8,,,,2.6,2.3,3.65,3.19,3.4,2.91,0.23020662882901327,0.2121458577815898,0.3361216730038023,0.287680608365019,0.3761977186311787,0.25105353265191055,0.3403141361256544,0.2931937172774869,0.3664921465968586,0.25857295578520323,0.339757765588233,0.2785223543484933,0.38171988006327373,0.24885282299324066,,,,
2021/22,280,66,draw,1,0.6698026942494838,0.2123888103341817,0.1178084954163344,0.7714062150681869,0.1611893583724569,0.0674044265593561,0.2312572454080639,0.2998054526828107,0.0685482072747467,0.188497020382207,-0.0427602250258569,280,2022-04-29,Union Berlin,Greuther Furth,1,1,13.47,13.55,6.03,1.25,5.71,1.27,13.0,12.0,6.0,1.25,5.25,1.28,,,,15.2,14.42,6.03,1.26,5.76,1.27,0.23125724540806397,0.2998054526828107,0.7668483820788429,0.16907941757641154,0.06407220034474542,0.2960808439769781,0.7450060037113853,0.18163955900010917,0.07335443728850563,0.28020740951796097,0.7594742096308664,0.16891983296518395,0.07160595740394954,0.29096424411508276,,,,
2021/22,279,65,away_win,2,0.5290662650373749,0.2626422534958302,0.208291481466795,0.4270895817178973,0.2981814457725563,0.2747289725095463,0.4533567455593201,0.3542117870645135,-0.0991449584948065,0.3396116789599198,-0.1137450665994003,278,2022-04-24,Bochum,Augsburg,0,2,3.38,3.48,3.28,2.22,3.27,2.28,3.5,3.4,3.3,2.2,3.2,2.25,,,,3.48,3.56,3.28,2.29,3.31,2.31,0.4533567455593201,0.35421178706451334,0.4234276954973037,0.2955039204225896,0.28106838408010676,0.3480768408416731,0.42626070409134154,0.29971455756422455,0.27402473834443386,0.35436913419415694,0.4216200132750452,0.29397358723764616,0.2844063994873086,0.3449188183443833,,,,
2021/22,278,64,home_win,0,0.3263548861095366,0.2724446802254637,0.4012004336649998,0.2954264524103832,0.2954264524103832,0.4091470951792336,0.3073797637207396,0.3319126147283113,0.0245328510075717,0.220760996000651,-0.0866187677200885,279,2022-04-24,Hertha,Stuttgart,2,0,2.42,2.39,3.27,3.16,3.34,3.03,2.3,2.3,3.3,3.1,3.3,3.1,,,,2.45,2.39,3.31,3.31,3.34,3.18,0.3073797637207396,0.3319126147283115,0.3076871014318373,0.29294759956683913,0.39936529900132345,0.3193948957851338,0.30420841683366734,0.28577154308617236,0.41002004008016035,0.32612118023622394,0.31653064740989045,0.28715205438681685,0.39631729820329265,0.31209887839255057,,,,
2021/22,277,63,draw,1,0.3856971086255825,0.2798350744721299,0.3344678169022871,0.4166813302833011,0.2539151856413866,0.3294034840753123,0.1303154900727582,0.141064993163808,0.0107495030910497,0.1404285661094299,0.0101130760366716,277,2022-04-23,Ein Frankfurt,Hoffenheim,2,2,2.67,2.89,3.72,2.35,3.7,2.53,2.62,2.87,3.6,2.3,3.6,2.55,,,,2.71,2.96,3.84,2.34,3.73,2.6,0.1303154900727583,0.141064993163808,0.3764407518164179,0.26239837928222165,0.3611608689013604,0.13607240642684781,0.37290950065235445,0.26414422962875106,0.36294626971889454,0.13539574518982445,0.3800331600955565,0.259860512173448,0.36010632773099543,0.137050885022059,,,,
2021/22,282,68,away_win,2,0.5713485835211035,0.2302323032830247,0.1984191131958716,0.6782149148561362,0.180857310628303,0.1409277745155608,0.484485560990632,0.5989902796660516,0.1145047186754195,0.5428708840217534,0.0583853230311214,286,2022-04-30,Dortmund,Bochum,3,4,8.01,7.04,5.27,1.41,5.4,1.36,7.5,7.0,5.0,1.4,5.25,1.36,,,,8.58,6.93,5.4,1.44,5.52,1.37,0.484485560990632,0.5989902796660516,0.7102968568626216,0.17628744454742604,0.1134156985899524,0.6452766741878309,0.6942607775720708,0.1798466014281936,0.12589262099973553,0.6230308686488442,0.7034131491130495,0.1771559042210643,0.11943094666588606,0.6350959580174373,,,,
2021/22,276,62,home_win,0,0.6785243496281194,0.2042337751673809,0.1172418752044996,0.6924492844408038,0.1929552353876548,0.1145954801715414,0.0585461255417455,0.0538597833583598,-0.0046863421833856,0.1082677089311948,0.0497215833894493,276,2022-04-23,FC Koln,Bielefeld,3,1,6.27,7.77,4.8,1.42,4.36,1.54,6.5,8.0,4.75,1.4,4.2,1.53,,,,6.52,8.52,5.06,1.41,4.44,1.55,0.05854612554174556,0.05385978335835988,0.6301875620417617,0.2199979101722366,0.14981452778600163,0.07960281600217925,0.6251288040118157,0.22772549289001856,0.14714570309816585,0.08109013576093263,0.6254593043740877,0.2209191120954346,0.15362158353047767,0.08194016180317691,,,,
2021/22,275,61,draw,1,0.5735288182054632,0.2133065132997445,0.2131646684947921,0.5280568676626713,0.2442263012939855,0.2277168310433431,0.1871872406033249,0.1653495053130672,-0.0218377352902577,0.1528570962513988,-0.0343301443519261,275,2022-04-23,Freiburg,M'gladbach,3,3,4.06,4.14,3.92,1.84,3.91,1.85,4.0,4.2,4.0,1.8,4.0,1.83,,,,4.28,4.29,4.0,1.85,3.9,1.88,0.18718724060332498,0.16534950531306725,0.5204799441229296,0.2508980243464379,0.22862203153063262,0.16158370276770073,0.5221932114882506,0.23890339425587467,0.23890339425587467,0.16488029095569537,0.5184541674967584,0.24530440150102387,0.23624143100221756,0.1623023687583662,,,,
2021/22,273,59,away_win,2,0.502888188969646,0.2882163644376529,0.2088954465927008,0.5905072126570499,0.2591321544904607,0.1503606328524895,0.4393714725134662,0.5352929112034103,0.095921438689944,0.4953608330225502,0.0559893605090839,273,2022-04-23,RB Leipzig,Union Berlin,1,2,6.62,6.19,3.82,1.62,4.17,1.54,6.5,5.75,3.8,1.61,4.0,1.55,,,,6.99,6.48,3.76,1.65,4.12,1.56,0.4393714725134661,0.5352929112034103,0.6242911398990687,0.23638208209770564,0.13932677800322563,0.5652489112093937,0.6150206978119456,0.23832052040212892,0.1466587817859255,0.5532208467200865,0.6242458504816606,0.23053683686852697,0.14521731264981227,0.5601681622185901,,,,
2021/22,268,54,draw,1,0.6596115053019566,0.2033276316869744,0.1370608630110691,0.808133472367049,0.1293013555787278,0.0625651720542231,0.226936509048026,0.3284970549570993,0.1015605459090732,0.184842019758899,-0.042094489289127,268,2022-04-17,Hoffenheim,Greuther Furth,0,0,10.51,14.58,7.59,1.19,6.29,1.27,9.0,13.0,7.5,1.18,6.5,1.28,,,,10.67,15.5,7.5,1.2,6.18,1.29,0.22693650904802604,0.3284970549570993,0.7520846378358773,0.15698854090748898,0.09092682125663373,0.2869494946462793,0.7467449578759255,0.14705131478172073,0.10620372734235384,0.2844536319072634,0.7560035634275233,0.15264300883194828,0.09135342774052851,0.28994341833752857,,,,
2021/22,271,57,home_win,0,0.3326203508095232,0.2808325253850137,0.386547123805463,0.3797139141742522,0.2847854356306892,0.3355006501950585,0.2974071375379399,0.2486577572751669,-0.0487493802627729,0.2843937605850696,-0.0130133769528702,271,2022-04-22,Wolfsburg,Mainz,5,0,3.14,2.97,3.36,2.47,3.4,2.35,3.1,2.9,3.4,2.45,3.4,2.3,,,,3.22,2.92,3.44,2.58,3.46,2.37,0.29740713753794,0.24865775727516698,0.41305314983983865,0.28292946968798205,0.3040173804721794,0.21846658627105037,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.21905289514992218,0.4099059320406988,0.28331733538107123,0.30677673257823,0.2211614863460656,,,,
2021/22,270,56,away_win,2,0.3569265114334289,0.278641030994572,0.3644324575719987,0.3690452115583469,0.2901987568633885,0.3407560315782645,0.2656713177760032,0.2853984890372916,0.0197271712612884,0.3449654621612268,0.0792941443852235,270,2022-04-17,Leverkusen,RB Leipzig,0,1,2.31,2.85,3.36,2.55,3.67,2.97,2.3,2.8,3.4,2.45,3.6,3.0,,,,2.32,2.87,3.37,2.65,3.73,3.1,0.2656713177760032,0.28539848903729154,0.31572572112402675,0.26239939289128233,0.421874885984691,0.21695568921725042,0.31870669745958424,0.26558891454965355,0.4157043879907621,0.22148766060942232,0.3231040120739529,0.2614765438309647,0.41541944409508236,0.22306531448019376,,,,
2021/22,269,55,home_win,0,0.5196576676120763,0.2712482164525788,0.2090941159353449,0.4775572394742826,0.2726998164128911,0.2497429441128263,0.1372245528013269,0.1676589880799371,0.0304344352786101,0.204843517180087,0.06761896437876,269,2022-04-17,Union Berlin,Ein Frankfurt,2,0,3.46,3.71,3.48,2.07,3.42,2.16,3.4,3.6,3.6,2.05,3.4,2.15,,,,3.61,3.92,3.59,2.05,3.5,2.17,0.137224552801327,0.16765898807993715,0.45022573644957714,0.2791399565987378,0.2706343069516849,0.1877473344808143,0.44155844155844154,0.2792207792207792,0.2792207792207792,0.19491060887164788,0.4432906271072151,0.2799730276466622,0.2767363452461228,0.1932541653234295,,,,
2021/22,267,53,away_win,2,0.1043791553735599,0.1025651715148611,0.7930556731115791,0.0608210539081923,0.1144866897095385,0.8246922563822692,0.0268604812538997,0.0172160027854216,-0.009644478468478,0.0832255321355437,0.0563650508816439,267,2022-04-17,Bielefeld,Bayern Munich,0,3,1.19,1.15,8.77,16.82,7.55,14.25,1.18,1.14,9.0,17.0,7.5,13.0,,,,1.19,1.18,8.5,16.0,7.72,15.91,0.026860481253899705,0.017216002785421635,0.06086194366288626,0.1254292129114664,0.8137088434256474,0.019204285602117156,0.07272577861779932,0.12605801627085214,0.8012162051113485,0.022402017992949302,0.06728475730082116,0.1269944094750598,0.8057208332241189,0.02113581660408049,,,,
2021/22,266,52,away_win,2,0.4364996803042356,0.2555911607581193,0.3079091589376452,0.4569234284107484,0.2579989806857524,0.285077590903499,0.3347608515940488,0.3599465352294885,0.0251856836354397,0.3892104856552237,0.0544496340611749,262,2022-04-16,M'gladbach,FC Koln,1,3,3.57,3.36,3.73,2.11,3.78,2.0,3.5,3.3,3.6,2.1,3.6,2.05,,,,3.7,3.43,3.79,2.14,3.86,2.03,0.3347608515940488,0.3599465352294884,0.48203099686791234,0.25350334809374664,0.264465655038341,0.386682327279825,0.46400294605045106,0.2642238998342846,0.27177315411526415,0.3728065365053641,0.4786235662148071,0.2532399821242366,0.26813645166095634,0.38235238576179775,,,,
2021/22,265,51,draw,1,0.5118646649240222,0.2443956426289215,0.2437396924470559,0.4746948527146642,0.2686459880747824,0.2566591592105533,0.1607072364359835,0.1456045636002324,-0.015102672835751,0.181769545680655,0.0210623092446714,263,2022-04-16,Mainz,Stuttgart,0,0,3.78,3.64,3.61,2.03,3.56,2.01,3.6,3.6,3.75,1.95,3.5,2.05,,,,3.96,3.81,3.64,2.06,3.61,2.03,0.16070723643598353,0.14560456360023247,0.48193859628422225,0.2710070222872496,0.24705438142852806,0.14665033898571964,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.14255650159356797,0.47701895059233895,0.26932811536252843,0.2536529340451326,0.14594344508696033,,,,
2021/22,264,50,home_win,0,0.4376891877711186,0.2776674790426816,0.2846433331861996,0.5848065113483721,0.2423391746778613,0.1728543139737666,0.1986076383384271,0.1011321234390254,-0.0974755148994016,0.1563269084909792,-0.0422807298474478,264,2022-04-16,Freiburg,Bochum,3,0,5.07,5.32,3.97,1.66,4.02,1.68,5.25,5.25,4.0,1.65,4.0,1.65,,,,5.16,5.65,4.03,1.67,4.05,1.71,0.1986076383384271,0.10113212343902546,0.5702497605540412,0.2407721211228174,0.18897811832314154,0.11019899875440707,0.5791106514994829,0.2388831437435367,0.18200620475698032,0.10513705112561479,0.5716665825213308,0.23890543747160098,0.1894279800070682,0.10967623806925705,,,,
2021/22,263,49,away_win,2,0.4656958651103562,0.2831943489384996,0.2511097859511442,0.49596536114938,0.2714032670734108,0.2326313717772092,0.3888545957395121,0.4174181255202813,0.0285635297807692,0.4395596115280362,0.0507050157885241,266,2022-04-16,Augsburg,Hertha,0,1,4.03,4.04,3.56,1.95,3.61,1.93,4.2,4.0,3.4,1.95,3.5,1.9,,,,4.21,4.2,3.6,1.97,3.61,1.96,0.3888545957395121,0.4174181255202813,0.497885360668036,0.2703200296147786,0.2317946097171854,0.4190146770135559,0.5011933174224343,0.2720763723150358,0.22673031026252982,0.4245703772477941,0.4966391861675799,0.265516240804274,0.23784457302814616,0.41376568804992253,,,,
2021/22,283,69,draw,1,0.2708064656029341,0.3046560271697425,0.4245375072273236,0.3473570658036677,0.2977346278317151,0.354908306364617,0.1267841184275714,0.1233084185451672,-0.0034756998824042,0.1263527163671684,-0.0004314020604029,285,2022-04-30,Bielefeld,Hertha,1,1,2.79,2.7,3.27,2.74,3.27,2.65,2.8,2.7,3.25,2.75,3.2,2.62,,,,2.84,2.76,3.29,2.82,3.29,2.74,0.12678411842757142,0.12330841854516728,0.3574472643248992,0.29769164262924735,0.3448610930458535,0.12334886013506757,0.3630470016207455,0.2972447325769854,0.33970826580226904,0.12360241562009934,0.36229018000738616,0.2935990755411539,0.34411074445145995,0.12483318948836113,,,,
2021/22,272,58,home_win,0,0.6728458448234408,0.1684578335575334,0.1586963216190257,0.7277956173471187,0.1548749073714669,0.1173294752814143,0.0661071818723487,0.0439307158526241,-0.0221764660197246,0.0577673087567002,-0.0083398731156484,272,2022-04-23,Bayern Munich,Dortmund,3,1,7.12,8.02,6.39,1.32,5.65,1.38,7.0,7.0,6.5,1.3,5.75,1.36,,,,7.6,8.25,6.25,1.33,5.76,1.39,0.06610718187234874,0.04393071585262412,0.7021415831547613,0.16944041676824964,0.1284180000769892,0.052605409614662785,0.698906060079875,0.16530647681889218,0.13578746310123285,0.054547897896046256,0.6953774031730008,0.16984439227942316,0.134778204547576,0.05548004545934638,,,,
2021/22,284,70,draw,1,0.4122511128825628,0.2641630133645462,0.3235858737528914,0.5140741961450457,0.2577152962204714,0.2282105076344829,0.1373293988826667,0.1581761574684816,0.0208467585858148,0.1348061473698806,-0.0025232515127861,282,2022-04-30,Stuttgart,Wolfsburg,1,1,3.58,4.0,3.69,1.92,3.65,2.05,3.6,4.2,3.75,1.85,3.5,2.05,,,,3.69,4.28,3.79,1.9,3.72,2.07,0.13732939888266674,0.15817615746848163,0.4722712494194148,0.262796098467255,0.2649326521133303,0.14661472159198896,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.14255650159356797,0.46854438209297744,0.26315506391523386,0.2683005539917887,0.14575951263159537,,,,
2021/22,262,48,home_win,0,0.5760769358231929,0.2269310648981655,0.1969919992786416,0.6170519281846252,0.214272977259716,0.1686750945556588,0.1092583060604248,0.0875502566152369,-0.0217080494451878,0.075677270164637,-0.0335810358957878,265,2022-04-16,Dortmund,Wolfsburg,6,1,5.99,5.41,4.47,1.58,4.5,1.53,5.75,5.25,4.33,1.57,4.33,1.53,,,,6.29,5.78,4.55,1.58,4.54,1.55,0.10925830606042485,0.08755025661523695,0.6297893174485202,0.2150161766619397,0.15519450588953995,0.08057064206676552,0.6174990513369328,0.21819250543776147,0.1643084432253056,0.08665212012163492,0.6267919552979093,0.21310926480128914,0.16009877990080154,0.08245793197804151,,,,
2021/22,286,72,away_win,2,0.3885143562518077,0.2663206499184616,0.3451649938297306,0.4132869664425112,0.2591243678488761,0.3275886657086126,0.2898761451598866,0.3114715595573886,0.0215954143975019,0.3420291179803758,0.0521529728204891,281,2022-04-30,Hoffenheim,Freiburg,3,4,2.8,2.89,3.68,2.37,3.55,2.48,2.75,2.9,3.6,2.25,3.5,2.5,,,,2.88,2.99,3.78,2.37,3.55,2.54,0.2898761451598866,0.3114715595573886,0.38499484112937843,0.27546109759679477,0.33954406127382686,0.29221153734745303,0.38118811881188125,0.2722772277227723,0.34653465346534656,0.28616067052249794,0.3869511055745874,0.27032077234506385,0.3427281220803488,0.29086873980471023,,,,
2021/22,306,92,home_win,0,0.5667475713593689,0.2167758903230664,0.2164765383175648,0.4324866959553545,0.2420634492287432,0.3254498548159023,0.1172848792824805,0.2139944791336809,0.0967095998512004,0.1131743245239411,-0.0041105547585394,305,2022-05-14,Leverkusen,Freiburg,2,1,2.66,2.98,3.92,2.22,4.0,2.4,2.62,2.87,4.0,2.2,3.8,2.4,,,,2.73,2.99,4.02,2.25,4.08,2.4,0.11728487928248058,0.21399447913368105,0.4052921142258319,0.2384071260151952,0.356300759758973,0.24031385040340114,0.392524838353572,0.2479104242233086,0.35956473742311934,0.24915643620775535,0.39963942307692313,0.23978365384615385,0.3605769230769231,0.2452242698895155,,,,
2021/22,305,91,draw,1,0.4845748129444301,0.2919619495012654,0.2234632375543039,0.5197998928450279,0.2353573364697826,0.2448427706851895,0.1423742839391904,0.1650699554792513,0.0226956715400609,0.137753539064568,-0.0046207448746224,300,2022-05-14,Mainz,Ein Frankfurt,2,2,4.5,3.87,3.96,1.88,4.41,1.69,4.33,3.8,4.0,1.85,4.33,1.7,,,,4.55,3.97,4.13,1.87,4.34,1.72,0.14237428393919047,0.16506995547925138,0.5635913213729173,0.2233587725256723,0.2130499061014105,0.1815127200083454,0.5601552393272963,0.21992238033635186,0.21992238033635186,0.1810698727593138,0.5685773961475981,0.21789020396585956,0.21353239988654238,0.18443817060564446,,,,
2021/22,304,90,draw,1,0.2505476557414467,0.2116513515894737,0.5378009926690794,0.1515625,0.16640625,0.68203125,0.1760020177566909,0.2440689086914062,0.0680668909347153,0.1600224052185015,-0.0159796125381894,306,2022-05-14,Wolfsburg,Bayern Munich,2,2,1.55,1.41,5.77,6.29,5.11,4.97,1.55,1.4,5.75,6.0,4.75,5.0,,,,1.56,1.42,5.82,6.39,5.15,5.14,0.17600201775669091,0.2440689086914062,0.18893127078267494,0.1885644139462037,0.6225043152711213,0.21160332380536206,0.1894499839176584,0.19942103570279832,0.6111289803795432,0.20468496353307059,0.19308544222794832,0.1877954301121141,0.6191191276599375,0.21029524111738224,,,,
2021/22,303,89,home_win,0,0.5847063351010207,0.2370924888122768,0.1782011760867025,0.736002675083723,0.166356769025773,0.0976405558905039,0.1021122436319548,0.0396141328587784,-0.0624981107731763,0.1636945037704557,0.0615822601385009,301,2022-05-14,Union Berlin,Bochum,3,2,7.32,9.99,5.86,1.3,5.13,1.41,7.0,10.0,5.75,1.28,5.0,1.4,,,,7.59,9.95,5.84,1.32,5.26,1.41,0.10211224363195487,0.03961413285877849,0.6878375794038445,0.18438231691243742,0.12778010368371814,0.056886565864936414,0.6756756756756757,0.1891891891891892,0.13513513513513511,0.06172388604821037,0.6814418004540332,0.18729686913064073,0.13126133041532606,0.05935443168018469,,,,
2021/22,302,88,home_win,0,0.4733670808393118,0.2190730809854576,0.3075598381752307,0.4693013408609739,0.2223006351446718,0.3083980239943542,0.185967642801041,0.1883752040077912,0.0024075612067502,0.1390042637947946,-0.0469633790062463,298,2022-05-14,M'gladbach,Hoffenheim,5,1,3.08,3.04,4.35,2.07,4.4,2.04,3.1,3.0,4.33,2.05,4.33,2.0,,,,3.17,3.15,4.37,2.07,4.41,2.06,0.185967642801041,0.18837520400779129,0.4723749345317542,0.22065586511007113,0.30696920035817465,0.18630914983945387,0.47459604709542835,0.21921295477848884,0.3061909981260828,0.1849011205305981,0.4703726328649969,0.21808185705558947,0.31154551007941356,0.1887828764344987,,,,
2021/22,301,87,home_win,0,0.4461635288493856,0.3049572994591056,0.2488791716915088,0.5697710265967882,0.2263109217790981,0.2039180516241136,0.1843378394392084,0.1133397706668781,-0.0709980687723303,0.17733492032915,-0.0070029191100584,304,2022-05-14,Augsburg,Greuther Furth,2,1,5.09,4.83,4.29,1.65,4.72,1.58,5.0,4.75,4.2,1.65,4.75,1.55,,,,5.13,4.75,4.28,1.7,4.84,1.59,0.18433783943920842,0.1133397706668781,0.6103314774528962,0.20050145643597211,0.1891670661111316,0.09381286818256804,0.6111289803795432,0.19942103570279832,0.1894499839176584,0.09355598315352737,0.6078442286575955,0.20347327993199174,0.18868249141041277,0.09469361578099839,,,,
2021/22,300,86,home_win,0,0.3872198920021139,0.2761086000165207,0.3366715079813653,0.4350769034081829,0.242908941108787,0.3220141554830301,0.2444235825221737,0.2114156106971682,-0.0330079718250054,0.2792556423595618,0.034832059837388,299,2022-05-14,Stuttgart,FC Koln,2,1,2.9,2.93,3.97,2.23,4.07,2.22,2.87,2.9,4.0,2.15,4.0,2.2,,,,2.89,3.04,4.03,2.25,4.16,2.27,0.24442358252217372,0.2114156106971683,0.4289746270414153,0.23407990465961842,0.3369454682989663,0.21980111258485024,0.43167631796645856,0.23742197488155223,0.33090170715198913,0.21624387367813136,0.4327183939229517,0.23602821486706457,0.33125339120998376,0.21576861489073496,,,,
2021/22,299,85,draw,1,0.1294339719983133,0.1884224410918552,0.6821435869098312,0.1118569319094108,0.1802601486346825,0.7078829194559065,0.2410365131347354,0.2568051004368021,0.0157685873020667,0.152144188401033,-0.0888923247337023,303,2022-05-14,Bielefeld,RB Leipzig,1,1,1.25,1.34,5.52,8.74,6.61,11.03,1.25,1.36,4.75,8.0,6.0,10.0,,,,1.26,1.37,5.38,8.67,6.67,10.35,0.24103651313473554,0.2568051004368021,0.0928849233584992,0.1441317776252574,0.7629832990162434,0.2953855617825123,0.09375,0.15625,0.75,0.28564453125,0.08701187784532789,0.14519531204749872,0.7677928101071734,0.2985384330692201,,,,
2021/22,298,84,home_win,0,0.6143327249279,0.2139133407634343,0.1717539343086659,0.6247378161628624,0.1947563232572486,0.1805058605798889,0.0891193305060221,0.086702036160952,-0.0024172943450701,0.1016460125758342,0.012526682069812,302,2022-05-14,Dortmund,Hertha,2,1,5.49,5.33,4.86,1.54,4.98,1.52,5.25,5.25,4.75,1.5,5.0,1.5,,,,5.52,5.33,4.94,1.54,4.98,1.54,0.08911933050602214,0.086702036160952,0.6296347195118599,0.1947063188851936,0.17565896160294647,0.08401325589124206,0.6306306306306306,0.1891891891891892,0.18018018018018017,0.08444931417904389,0.6320761260074074,0.19292283364081506,0.1750010403517776,0.08299667058896082,,,,
2021/22,285,71,home_win,0,0.2265896111428604,0.2150027575295706,0.558407631327569,0.2035488787868235,0.2138381627694541,0.5826129584437224,0.4549913561585089,0.4868861239141362,0.0318947677556272,0.4204626728382996,-0.0345286833202093,283,2022-04-30,Mainz,Bayern Munich,3,1,1.53,1.63,4.53,4.9,4.79,5.58,1.53,1.65,4.2,4.75,4.5,5.75,,,,1.54,1.67,4.55,4.78,4.83,5.87,0.45499135615850905,0.4868861239141363,0.16591977265274893,0.20164576924878597,0.6324344580984651,0.5478315847209706,0.16567406605305904,0.21169463995668653,0.6226312939902545,0.541884746156207,0.17205823314387134,0.20043526950789187,0.6275064973482367,0.5396259867595504,,,,
2021/22,297,83,home_win,0,0.6569122207745536,0.2071154548287994,0.135972324396647,0.7911224512648399,0.1452359126948885,0.0636416360402716,0.0680988486278378,0.0238400441017457,-0.044258804526092,0.0911978393357264,0.0230989907078885,297,2022-05-08,RB Leipzig,Augsburg,4,0,11.32,13.54,6.69,1.23,6.32,1.26,12.0,15.0,7.0,1.18,6.0,1.25,,,,11.78,15.29,6.7,1.23,6.35,1.27,0.06809884862783784,0.023840044101745783,0.764637154355446,0.1529274308710892,0.08243541477346492,0.03109563335938767,0.7619047619047619,0.15873015873015872,0.07936507936507936,0.031494079113126745,0.7629659332315226,0.15211029681514532,0.08492376995333203,0.03169859775594473,,,,
